Cycle,Command,Bank,Row
2738395,REFRESH,0,0
2738821,ACTIVATE,0,0
2738876,WRITE,0,0
2738919,WRITE,0,0
2738928,READ,0,0
2738935,READ,0,0
2738972,PRECHARGE,0,0
2738989,REFRESH,0,0
2739414,REFRESH,0,0
2739855,REFRESH,0,0
2740284,ACTIVATE,0,0
2740312,READ,0,0
2740320,READ,0,0
2740339,WRITE,0,0
2740361,PRECHARGE,0,0
2740399,ACTIVATE,0,0
2740423,READ,0,0
2740434,READ,0,0
2740452,READ,0,0
2740501,PRECHARGE,0,0
2740555,ACTIVATE,0,0
2740597,READ,0,0
2740609,READ,0,0
2740628,WRITE,0,0
2740647,READ,0,0
2740672,WRITE,0,0
2740683,WRITE,0,0
2740705,READ,0,0
2740727,READ,0,0
2740779,WRITE,0,0
2740793,WRITE,0,0
2740814,WRITE,0,0
2740827,READ,0,0
2740833,READ,0,0
2740843,READ,0,0
2740849,READ,0,0
2740875,READ,0,0
2740916,PRECHARGE,0,0
2741005,REFRESH,0,0
2741474,ACTIVATE,0,0
2741525,READ,0,0
2741564,PRECHARGE,0,0
2741615,ACTIVATE,0,0
2741670,PRECHARGE,0,0
2741691,ACTIVATE,0,0
2741709,READ,0,0
2741727,WRITE,0,0
2741751,WRITE,0,0
2741771,PRECHARGE,0,0
2741815,REFRESH,0,0
2742253,REFRESH,0,0
2742675,REFRESH,0,0
2743103,ACTIVATE,0,0
2743142,WRITE,0,0
2743171,WRITE,0,0
2743178,WRITE,0,0
2743185,WRITE,0,0
2743203,PRECHARGE,0,0
2743240,REFRESH,0,0
2743660,REFRESH,0,0
2744096,ACTIVATE,0,0
2744157,WRITE,0,0
2744171,READ,0,0
2744185,READ,0,0
2744219,READ,0,0
2744232,READ,0,0
2744260,WRITE,0,0
2744279,READ,0,0
2744305,READ,0,0
2744327,PRECHARGE,0,0
2744395,ACTIVATE,0,0
2744445,WRITE,0,0
2744452,WRITE,0,0
2744471,WRITE,0,0
2744498,WRITE,0,0
2744517,READ,0,0
2744555,PRECHARGE,0,0
2744578,REFRESH,0,0
2745009,ACTIVATE,0,0
2745060,READ,0,0
2745085,WRITE,0,0
2745106,READ,0,0
2745161,WRITE,0,0
2745174,READ,0,0
2745191,WRITE,0,0
2745210,READ,0,0
2745223,READ,0,0
2745240,READ,0,0
2745274,PRECHARGE,0,0
2745299,REFRESH,0,0
2745782,REFRESH,0,0
2746209,ACTIVATE,0,0
2746258,WRITE,0,0
2746280,PRECHARGE,0,0
2746324,REFRESH,0,0
2746757,ACTIVATE,0,0
2746798,READ,0,0
2746826,WRITE,0,0
2746834,WRITE,0,0
2746852,PRECHARGE,0,0
2746869,REFRESH,0,0
2747310,ACTIVATE,0,0
2747370,READ,0,0
2747395,PRECHARGE,0,0
2747431,REFRESH,0,0
2747861,ACTIVATE,0,0
2747894,WRITE,0,0
2747919,PRECHARGE,0,0
2747942,REFRESH,0,0
2748371,ACTIVATE,0,0
2748428,WRITE,0,0
2748437,READ,0,0
2748456,PRECHARGE,0,0
2748476,REFRESH,0,0
2748926,REFRESH,0,0
2749358,ACTIVATE,0,0
2749446,WRITE,0,0
2749461,READ,0,0
2749493,READ,0,0
2749521,WRITE,0,0
2749537,READ,0,0
2749561,WRITE,0,0
2749579,WRITE,0,0
2749601,READ,0,0
2749620,PRECHARGE,0,0
2749656,REFRESH,0,0
2750083,ACTIVATE,0,0
2750103,WRITE,0,0
2750122,READ,0,0
2750140,WRITE,0,0
2750163,READ,0,0
2750192,PRECHARGE,0,0
2750210,REFRESH,0,0
2750677,REFRESH,0,0
2751113,REFRESH,0,0
2751567,REFRESH,0,0
2751999,REFRESH,0,0
2752472,REFRESH,0,0
2752941,REFRESH,0,0
2753361,ACTIVATE,0,0
2753385,WRITE,0,0
2753398,READ,0,0
2753415,READ,0,0
2753457,PRECHARGE,0,0
2753476,REFRESH,0,0
2753899,REFRESH,0,0
2754343,ACTIVATE,0,0
2754395,READ,0,0
2754419,WRITE,0,0
2754434,READ,0,0
2754473,PRECHARGE,0,0
2754498,REFRESH,0,0
2754933,REFRESH,0,0
2755387,REFRESH,0,0
2755822,REFRESH,0,0
2756258,REFRESH,0,0
2756700,ACTIVATE,0,0
2756725,READ,0,0
2756745,READ,0,0
2756775,PRECHARGE,0,0
2756802,ACTIVATE,0,0
2756848,WRITE,0,0
2756865,READ,0,0
2756888,READ,0,0
2756916,WRITE,0,0
2756929,READ,0,0
2756946,WRITE,0,0
2756965,WRITE,0,0
2756976,WRITE,0,0
2757015,READ,0,0
2757032,PRECHARGE,0,0
2757057,REFRESH,0,0
2757493,ACTIVATE,0,0
2757512,WRITE,0,0
2757550,READ,0,0
2757573,READ,0,0
2757593,PRECHARGE,0,0
2757649,REFRESH,0,0
2758077,REFRESH,0,0
2758505,ACTIVATE,0,0
2758544,WRITE,0,0
2758554,READ,0,0
2758606,READ,0,0
2758635,WRITE,0,0
2758681,PRECHARGE,0,0
2758720,REFRESH,0,0
2759181,ACTIVATE,0,0
2759200,WRITE,0,0
2759224,WRITE,0,0
2759237,READ,0,0
2759270,READ,0,0
2759283,READ,0,0
2759322,READ,0,0
2759342,READ,0,0
2759349,READ,0,0
2759376,READ,0,0
2759401,READ,0,0
2759461,PRECHARGE,0,0
2759479,ACTIVATE,0,0
2759506,READ,0,0
2759536,PRECHARGE,0,0
2759570,REFRESH,0,0
2759993,ACTIVATE,0,0
2760028,READ,0,0
2760062,PRECHARGE,0,0
2760086,ACTIVATE,0,0
2760126,WRITE,0,0
2760148,PRECHARGE,0,0
2760176,ACTIVATE,0,0
2760194,READ,0,0
2760214,WRITE,0,0
2760236,WRITE,0,0
2760258,READ,0,0
2760268,READ,0,0
2760327,WRITE,0,0
2760346,READ,0,0
2760383,READ,0,0
2760409,WRITE,0,0
2760423,WRITE,0,0
2760434,WRITE,0,0
2760450,WRITE,0,0
2760471,PRECHARGE,0,0
2760538,ACTIVATE,0,0
2760572,WRITE,0,0
2760586,READ,0,0
2760607,WRITE,0,0
2760624,WRITE,0,0
2760680,WRITE,0,0
2760689,READ,0,0
2760707,WRITE,0,0
2760716,READ,0,0
2760733,WRITE,0,0
2760758,READ,0,0
2760769,READ,0,0
2760796,WRITE,0,0
2760816,WRITE,0,0
2760833,READ,0,0
2760846,READ,0,0
2760867,PRECHARGE,0,0
2760885,ACTIVATE,0,0
2760906,READ,0,0
2760925,PRECHARGE,0,0
2760983,ACTIVATE,0,0
2761008,WRITE,0,0
2761048,READ,0,0
2761082,PRECHARGE,0,0
2761101,ACTIVATE,0,0
2761119,READ,0,0
2761153,READ,0,0
2761183,PRECHARGE,0,0
2761225,REFRESH,0,0
2761648,REFRESH,0,0
2762091,ACTIVATE,0,0
2762140,WRITE,0,0
2762171,WRITE,0,0
2762188,READ,0,0
2762215,READ,0,0
2762234,WRITE,0,0
2762254,WRITE,0,0
2762279,PRECHARGE,0,0
2762314,REFRESH,0,0
2762746,REFRESH,0,0
2763192,REFRESH,0,0
2763657,ACTIVATE,0,0
2763734,READ,0,0
2763742,READ,0,0
2763764,PRECHARGE,0,0
2763814,REFRESH,0,0
2764246,REFRESH,0,0
2764705,REFRESH,0,0
2765131,REFRESH,0,0
2765553,REFRESH,0,0
2765985,ACTIVATE,0,0
2766025,READ,0,0
2766075,PRECHARGE,0,0
2766101,REFRESH,0,0
2766552,ACTIVATE,0,0
2766582,READ,0,0
2766601,PRECHARGE,0,0
2766669,REFRESH,0,0
2767111,ACTIVATE,0,0
2767158,READ,0,0
2767185,PRECHARGE,0,0
2767226,REFRESH,0,0
2767667,REFRESH,0,0
2768133,ACTIVATE,0,0
2768157,WRITE,0,0
2768176,PRECHARGE,0,0
2768256,REFRESH,0,0
2768688,REFRESH,0,0
2769108,REFRESH,0,0
2769536,ACTIVATE,0,0
2769582,READ,0,0
2769600,WRITE,0,0
2769619,PRECHARGE,0,0
2769682,ACTIVATE,0,0
2769702,WRITE,0,0
2769715,READ,0,0
2769735,READ,0,0
2769742,READ,0,0
2769768,PRECHARGE,0,0
2769795,REFRESH,0,0
2770224,REFRESH,0,0
2770694,REFRESH,0,0
2771115,ACTIVATE,0,0
2771170,WRITE,0,0
2771186,READ,0,0
2771249,READ,0,0
2771287,PRECHARGE,0,0
2771362,ACTIVATE,0,0
2771381,READ,0,0
2771398,WRITE,0,0
2771433,READ,0,0
2771441,READ,0,0
2771470,WRITE,0,0
2771497,PRECHARGE,0,0
2771516,REFRESH,0,0
2771965,ACTIVATE,0,0
2772020,READ,0,0
2772052,READ,0,0
2772066,READ,0,0
2772090,PRECHARGE,0,0
2772133,REFRESH,0,0
2772569,ACTIVATE,0,0
2772609,PRECHARGE,0,0
2772627,ACTIVATE,0,0
2772656,WRITE,0,0
2772675,READ,0,0
2772716,WRITE,0,0
2772753,PRECHARGE,0,0
2772814,REFRESH,0,0
2773238,REFRESH,0,0
2773695,REFRESH,0,0
2774120,REFRESH,0,0
2774563,REFRESH,0,0
2775005,ACTIVATE,0,0
2775043,READ,0,0
2775049,READ,0,0
2775074,WRITE,0,0
2775091,WRITE,0,0
2775105,READ,0,0
2775156,WRITE,0,0
2775171,READ,0,0
2775194,PRECHARGE,0,0
2775226,REFRESH,0,0
2775658,ACTIVATE,0,0
2775682,READ,0,0
2775696,READ,0,0
2775723,PRECHARGE,0,0
2775752,REFRESH,0,0
2776174,ACTIVATE,0,0
2776198,READ,0,0
2776218,READ,0,0
2776249,READ,0,0
2776279,PRECHARGE,0,0
2776300,REFRESH,0,0
2776723,REFRESH,0,0
2777143,REFRESH,0,0
2777604,ACTIVATE,0,0
2777637,READ,0,0
2777662,READ,0,0
2777678,READ,0,0
2777700,PRECHARGE,0,0
2777777,REFRESH,0,0
2778201,ACTIVATE,0,0
2778239,WRITE,0,0
2778268,WRITE,0,0
2778284,READ,0,0
2778298,READ,0,0
2778317,PRECHARGE,0,0
2778344,REFRESH,0,0
2778768,REFRESH,0,0
2779209,ACTIVATE,0,0
2779242,READ,0,0
2779267,PRECHARGE,0,0
2779300,ACTIVATE,0,0
2779349,PRECHARGE,0,0
2779396,REFRESH,0,0
2779823,REFRESH,0,0
2780271,REFRESH,0,0
2780819,ACTIVATE,0,0
2780853,WRITE,0,0
2780875,WRITE,0,0
2780897,READ,0,0
2780929,READ,0,0
2780951,READ,0,0
2780962,READ,0,0
2780989,READ,0,0
2781019,WRITE,0,0
2781034,WRITE,0,0
2781051,READ,0,0
2781080,WRITE,0,0
2781104,READ,0,0
2781123,WRITE,0,0
2781152,READ,0,0
2781185,WRITE,0,0
2781212,PRECHARGE,0,0
2781231,REFRESH,0,0
2781661,REFRESH,0,0
2782092,ACTIVATE,0,0
2782138,READ,0,0
2782164,WRITE,0,0
2782182,WRITE,0,0
2782194,READ,0,0
2782234,READ,0,0
2782252,WRITE,0,0
2782282,READ,0,0
2782316,PRECHARGE,0,0
2782345,ACTIVATE,0,0
2782362,READ,0,0
2782420,WRITE,0,0
2782452,PRECHARGE,0,0
2782473,ACTIVATE,0,0
2782511,WRITE,0,0
2782558,READ,0,0
2782585,WRITE,0,0
2782608,WRITE,0,0
2782621,WRITE,0,0
2782640,WRITE,0,0
2782659,READ,0,0
2782695,PRECHARGE,0,0
2782737,ACTIVATE,0,0
2782767,READ,0,0
2782812,WRITE,0,0
2782845,PRECHARGE,0,0
2782872,ACTIVATE,0,0
2782923,READ,0,0
2782949,READ,0,0
2782969,READ,0,0
2782991,WRITE,0,0
2783009,READ,0,0
2783028,WRITE,0,0
2783034,WRITE,0,0
2783046,WRITE,0,0
2783068,WRITE,0,0
2783119,READ,0,0
2783168,WRITE,0,0
2783183,READ,0,0
2783209,READ,0,0
2783239,READ,0,0
2783255,READ,0,0
2783294,WRITE,0,0
2783318,PRECHARGE,0,0
2783351,REFRESH,0,0
2783786,ACTIVATE,0,0
2783815,WRITE,0,0
2783836,WRITE,0,0
2783873,READ,0,0
2783891,PRECHARGE,0,0
2783918,ACTIVATE,0,0
2783956,READ,0,0
2783969,READ,0,0
2783994,WRITE,0,0
2784017,PRECHARGE,0,0
2784049,ACTIVATE,0,0
2784066,READ,0,0
2784076,READ,0,0
2784095,WRITE,0,0
2784107,WRITE,0,0
2784122,READ,0,0
2784154,READ,0,0
2784179,WRITE,0,0
2784198,PRECHARGE,0,0
2784228,ACTIVATE,0,0
2784246,WRITE,0,0
2784285,WRITE,0,0
2784301,READ,0,0
2784332,PRECHARGE,0,0
2784372,ACTIVATE,0,0
2784423,READ,0,0
2784429,READ,0,0
2784462,WRITE,0,0
2784469,WRITE,0,0
2784484,WRITE,0,0
2784527,PRECHARGE,0,0
2784561,ACTIVATE,0,0
2784611,READ,0,0
2784640,PRECHARGE,0,0
2784724,REFRESH,0,0
2785174,ACTIVATE,0,0
2785213,READ,0,0
2785231,READ,0,0
2785263,READ,0,0
2785287,READ,0,0
2785299,READ,0,0
2785351,READ,0,0
2785381,PRECHARGE,0,0
2785400,REFRESH,0,0
2785852,REFRESH,0,0
2786312,REFRESH,0,0
2786742,REFRESH,0,0
2787191,REFRESH,0,0
2787652,ACTIVATE,0,0
2787693,PRECHARGE,0,0
2787712,ACTIVATE,0,0
2787732,READ,0,0
2787761,PRECHARGE,0,0
2787808,ACTIVATE,0,0
2787830,WRITE,0,0
2787858,PRECHARGE,0,0
2787889,REFRESH,0,0
2788309,ACTIVATE,0,0
2788330,READ,0,0
2788336,READ,0,0
2788352,READ,0,0
2788381,WRITE,0,0
2788395,WRITE,0,0
2788414,READ,0,0
2788436,WRITE,0,0
2788455,WRITE,0,0
2788464,READ,0,0
2788472,READ,0,0
2788484,READ,0,0
2788502,READ,0,0
2788518,READ,0,0
2788536,WRITE,0,0
2788556,PRECHARGE,0,0
2788607,ACTIVATE,0,0
2788633,READ,0,0
2788670,READ,0,0
2788678,READ,0,0
2788706,WRITE,0,0
2788727,WRITE,0,0
2788754,READ,0,0
2788768,READ,0,0
2788784,READ,0,0
2788802,WRITE,0,0
2788811,READ,0,0
2788830,WRITE,0,0
2788859,READ,0,0
2788887,READ,0,0
2788905,PRECHARGE,0,0
2788931,REFRESH,0,0
2789357,ACTIVATE,0,0
2789391,READ,0,0
2789404,READ,0,0
2789442,PRECHARGE,0,0
2789500,REFRESH,0,0
2789956,ACTIVATE,0,0
2789989,READ,0,0
2789995,READ,0,0
2790028,WRITE,0,0
2790039,READ,0,0
2790056,READ,0,0
2790073,READ,0,0
2790091,PRECHARGE,0,0
2790117,REFRESH,0,0
2790580,REFRESH,0,0
2791031,ACTIVATE,0,0
2791110,WRITE,0,0
2791135,READ,0,0
2791157,READ,0,0
2791184,WRITE,0,0
2791195,READ,0,0
2791221,READ,0,0
2791238,PRECHARGE,0,0
2791264,ACTIVATE,0,0
2791326,PRECHARGE,0,0
2791362,ACTIVATE,0,0
2791387,WRITE,0,0
2791424,READ,0,0
2791443,PRECHARGE,0,0
2791473,REFRESH,0,0
2791960,ACTIVATE,0,0
2791984,READ,0,0
2792014,PRECHARGE,0,0
2792069,ACTIVATE,0,0
2792099,READ,0,0
2792143,WRITE,0,0
2792176,READ,0,0
2792187,READ,0,0
2792226,PRECHARGE,0,0
2792244,ACTIVATE,0,0
2792292,PRECHARGE,0,0
2792314,REFRESH,0,0
2792769,ACTIVATE,0,0
2792797,READ,0,0
2792818,PRECHARGE,0,0
2792835,REFRESH,0,0
2793267,REFRESH,0,0
2793691,ACTIVATE,0,0
2793724,WRITE,0,0
2793740,READ,0,0
2793757,WRITE,0,0
2793776,PRECHARGE,0,0
2793802,ACTIVATE,0,0
2793829,WRITE,0,0
2793855,PRECHARGE,0,0
2793962,REFRESH,0,0
2794391,ACTIVATE,0,0
2794427,READ,0,0
2794437,READ,0,0
2794454,READ,0,0
2794472,READ,0,0
2794479,READ,0,0
2794495,READ,0,0
2794564,READ,0,0
2794580,READ,0,0
2794601,WRITE,0,0
2794610,READ,0,0
2794664,READ,0,0
2794689,WRITE,0,0
2794707,PRECHARGE,0,0
2794724,REFRESH,0,0
2795147,ACTIVATE,0,0
2795210,PRECHARGE,0,0
2795245,REFRESH,0,0
2795696,ACTIVATE,0,0
2795743,WRITE,0,0
2795764,READ,0,0
2795771,READ,0,0
2795795,READ,0,0
2795804,READ,0,0
2795845,READ,0,0
2795874,WRITE,0,0
2795893,WRITE,0,0
2795907,READ,0,0
2795931,PRECHARGE,0,0
2795950,ACTIVATE,0,0
2795973,WRITE,0,0
2795993,READ,0,0
2796015,WRITE,0,0
2796034,WRITE,0,0
2796047,WRITE,0,0
2796080,WRITE,0,0
2796093,READ,0,0
2796115,PRECHARGE,0,0
2796150,REFRESH,0,0
2796575,ACTIVATE,0,0
2796598,READ,0,0
2796623,WRITE,0,0
2796641,WRITE,0,0
2796662,READ,0,0
2796680,WRITE,0,0
2796698,READ,0,0
2796727,WRITE,0,0
2796738,WRITE,0,0
2796748,WRITE,0,0
2796772,WRITE,0,0
2796789,READ,0,0
2796809,READ,0,0
2796841,READ,0,0
2796864,PRECHARGE,0,0
2796896,ACTIVATE,0,0
2796930,WRITE,0,0
2796952,PRECHARGE,0,0
2796973,REFRESH,0,0
2797412,REFRESH,0,0
2797840,REFRESH,0,0
2798269,ACTIVATE,0,0
2798316,READ,0,0
2798334,READ,0,0
2798364,WRITE,0,0
2798396,PRECHARGE,0,0
2798447,REFRESH,0,0
2798899,REFRESH,0,0
2799337,ACTIVATE,0,0
2799364,WRITE,0,0
2799429,READ,0,0
2799453,READ,0,0
2799476,PRECHARGE,0,0
2799506,REFRESH,0,0
2799931,REFRESH,0,0
2800357,REFRESH,0,0
2800786,ACTIVATE,0,0
2800834,WRITE,0,0
2800856,PRECHARGE,0,0
2800878,ACTIVATE,0,0
2800903,WRITE,0,0
2800925,READ,0,0
2800938,READ,0,0
2800974,PRECHARGE,0,0
2801034,REFRESH,0,0
2801457,ACTIVATE,0,0
2801482,WRITE,0,0
2801496,WRITE,0,0
2801534,WRITE,0,0
2801553,WRITE,0,0
2801598,READ,0,0
2801625,READ,0,0
2801668,PRECHARGE,0,0
2801695,ACTIVATE,0,0
2801713,READ,0,0
2801741,PRECHARGE,0,0
2801779,ACTIVATE,0,0
2801799,WRITE,0,0
2801828,PRECHARGE,0,0
2801854,ACTIVATE,0,0
2801890,READ,0,0
2801912,PRECHARGE,0,0
2801938,ACTIVATE,0,0
2802000,READ,0,0
2802022,WRITE,0,0
2802042,WRITE,0,0
2802054,WRITE,0,0
2802070,WRITE,0,0
2802107,WRITE,0,0
2802137,PRECHARGE,0,0
2802193,ACTIVATE,0,0
2802219,WRITE,0,0
2802251,WRITE,0,0
2802306,WRITE,0,0
2802325,WRITE,0,0
2802362,PRECHARGE,0,0
2802381,REFRESH,0,0
2802809,ACTIVATE,0,0
2802851,READ,0,0
2802880,PRECHARGE,0,0
2802920,REFRESH,0,0
2803351,REFRESH,0,0
2803803,ACTIVATE,0,0
2803866,PRECHARGE,0,0
2803885,ACTIVATE,0,0
2803930,READ,0,0
2803949,PRECHARGE,0,0
2804005,ACTIVATE,0,0
2804028,WRITE,0,0
2804048,READ,0,0
2804084,WRITE,0,0
2804105,PRECHARGE,0,0
2804141,ACTIVATE,0,0
2804202,READ,0,0
2804231,READ,0,0
2804255,READ,0,0
2804286,PRECHARGE,0,0
2804312,REFRESH,0,0
2804741,ACTIVATE,0,0
2804769,WRITE,0,0
2804792,WRITE,0,0
2804807,READ,0,0
2804870,READ,0,0
2804899,PRECHARGE,0,0
2804927,ACTIVATE,0,0
2804961,WRITE,0,0
2804983,WRITE,0,0
2804999,WRITE,0,0
2805039,READ,0,0
2805064,READ,0,0
2805105,READ,0,0
2805149,READ,0,0
2805182,PRECHARGE,0,0
2805223,ACTIVATE,0,0
2805257,WRITE,0,0
2805263,WRITE,0,0
2805284,WRITE,0,0
2805298,READ,0,0
2805317,PRECHARGE,0,0
2805361,ACTIVATE,0,0
2805414,PRECHARGE,0,0
2805432,REFRESH,0,0
2805884,REFRESH,0,0
2806304,ACTIVATE,0,0
2806323,READ,0,0
2806338,READ,0,0
2806355,READ,0,0
2806414,WRITE,0,0
2806442,WRITE,0,0
2806459,WRITE,0,0
2806487,WRITE,0,0
2806518,PRECHARGE,0,0
2806576,ACTIVATE,0,0
2806625,READ,0,0
2806652,READ,0,0
2806679,READ,0,0
2806727,READ,0,0
2806760,PRECHARGE,0,0
2806822,ACTIVATE,0,0
2806851,WRITE,0,0
2806867,READ,0,0
2806913,WRITE,0,0
2806932,PRECHARGE,0,0
2806962,REFRESH,0,0
2807394,REFRESH,0,0
2807818,ACTIVATE,0,0
2807854,WRITE,0,0
2807901,WRITE,0,0
2807918,READ,0,0
2807943,PRECHARGE,0,0
2807962,REFRESH,0,0
2808442,REFRESH,0,0
2808877,REFRESH,0,0
2809303,ACTIVATE,0,0
2809341,WRITE,0,0
2809348,WRITE,0,0
2809380,WRITE,0,0
2809411,PRECHARGE,0,0
2809429,ACTIVATE,0,0
2809447,READ,0,0
2809465,WRITE,0,0
2809491,READ,0,0
2809520,READ,0,0
2809535,READ,0,0
2809569,WRITE,0,0
2809585,READ,0,0
2809593,READ,0,0
2809614,READ,0,0
2809638,PRECHARGE,0,0
2809705,ACTIVATE,0,0
2809739,WRITE,0,0
2809786,READ,0,0
2809804,PRECHARGE,0,0
2809871,ACTIVATE,0,0
2809888,WRITE,0,0
2809942,PRECHARGE,0,0
2809961,REFRESH,0,0
2810382,ACTIVATE,0,0
2810408,READ,0,0
2810458,READ,0,0
2810490,READ,0,0
2810502,READ,0,0
2810544,WRITE,0,0
2810554,READ,0,0
2810570,READ,0,0
2810600,WRITE,0,0
2810621,WRITE,0,0
2810659,PRECHARGE,0,0
2810685,ACTIVATE,0,0
2810768,READ,0,0
2810783,READ,0,0
2810816,WRITE,0,0
2810832,READ,0,0
2810854,READ,0,0
2810878,PRECHARGE,0,0
2810901,ACTIVATE,0,0
2810934,READ,0,0
2810962,READ,0,0
2810994,WRITE,0,0
2811047,READ,0,0
2811079,WRITE,0,0
2811086,WRITE,0,0
2811105,PRECHARGE,0,0
2811167,REFRESH,0,0
2811628,ACTIVATE,0,0
2811648,WRITE,0,0
2811663,WRITE,0,0
2811683,READ,0,0
2811706,WRITE,0,0
2811721,READ,0,0
2811743,READ,0,0
2811769,READ,0,0
2811810,WRITE,0,0
2811828,READ,0,0
2811873,READ,0,0
2811900,READ,0,0
2811923,PRECHARGE,0,0
2811962,ACTIVATE,0,0
2811995,READ,0,0
2812031,READ,0,0
2812067,WRITE,0,0
2812086,WRITE,0,0
2812112,WRITE,0,0
2812137,READ,0,0
2812171,PRECHARGE,0,0
2812205,ACTIVATE,0,0
2812254,PRECHARGE,0,0
2812273,ACTIVATE,0,0
2812301,WRITE,0,0
2812317,WRITE,0,0
2812346,PRECHARGE,0,0
2812365,REFRESH,0,0
2812857,ACTIVATE,0,0
2812952,READ,0,0
2812978,READ,0,0
2813013,READ,0,0
2813043,READ,0,0
2813063,WRITE,0,0
2813078,WRITE,0,0
2813084,WRITE,0,0
2813093,WRITE,0,0
2813125,READ,0,0
2813144,PRECHARGE,0,0
2813184,ACTIVATE,0,0
2813204,READ,0,0
2813224,WRITE,0,0
2813239,READ,0,0
2813273,READ,0,0
2813289,READ,0,0
2813316,WRITE,0,0
2813335,PRECHARGE,0,0
2813359,ACTIVATE,0,0
2813389,WRITE,0,0
2813399,READ,0,0
2813419,WRITE,0,0
2813430,READ,0,0
2813454,PRECHARGE,0,0
2813483,ACTIVATE,0,0
2813506,READ,0,0
2813528,PRECHARGE,0,0
2813553,REFRESH,0,0
2813977,ACTIVATE,0,0
2814037,PRECHARGE,0,0
2814060,REFRESH,0,0
2814483,ACTIVATE,0,0
2814517,READ,0,0
2814536,WRITE,0,0
2814563,PRECHARGE,0,0
2814607,ACTIVATE,0,0
2814659,PRECHARGE,0,0
2814689,ACTIVATE,0,0
2814708,READ,0,0
2814716,READ,0,0
2814751,WRITE,0,0
2814765,READ,0,0
2814788,READ,0,0
2814801,READ,0,0
2814844,WRITE,0,0
2814862,WRITE,0,0
2814881,READ,0,0
2814902,READ,0,0
2814922,PRECHARGE,0,0
2814953,ACTIVATE,0,0
2814988,WRITE,0,0
2815007,WRITE,0,0
2815035,PRECHARGE,0,0
2815057,ACTIVATE,0,0
2815093,WRITE,0,0
2815114,PRECHARGE,0,0
2815223,REFRESH,0,0
2815643,ACTIVATE,0,0
2815664,READ,0,0
2815683,WRITE,0,0
2815705,WRITE,0,0
2815734,WRITE,0,0
2815749,READ,0,0
2815772,READ,0,0
2815798,PRECHARGE,0,0
2815848,REFRESH,0,0
2816283,ACTIVATE,0,0
2816317,READ,0,0
2816340,PRECHARGE,0,0
2816377,ACTIVATE,0,0
2816420,READ,0,0
2816446,WRITE,0,0
2816466,WRITE,0,0
2816478,WRITE,0,0
2816504,READ,0,0
2816542,READ,0,0
2816595,WRITE,0,0
2816608,READ,0,0
2816632,PRECHARGE,0,0
2816659,REFRESH,0,0
2817089,REFRESH,0,0
2817514,ACTIVATE,0,0
2817540,READ,0,0
2817566,READ,0,0
2817606,READ,0,0
2817621,READ,0,0
2817646,PRECHARGE,0,0
2817681,REFRESH,0,0
2818124,ACTIVATE,0,0
2818142,READ,0,0
2818165,PRECHARGE,0,0
2818210,REFRESH,0,0
2818641,ACTIVATE,0,0
2818681,READ,0,0
2818736,PRECHARGE,0,0
2818755,ACTIVATE,0,0
2818807,WRITE,0,0
2818821,WRITE,0,0
2818832,WRITE,0,0
2818864,READ,0,0
2818886,WRITE,0,0
2818900,READ,0,0
2818917,PRECHARGE,0,0
2819005,ACTIVATE,0,0
2819036,READ,0,0
2819126,READ,0,0
2819148,PRECHARGE,0,0
2819193,REFRESH,0,0
2819645,ACTIVATE,0,0
2819689,PRECHARGE,0,0
2819708,REFRESH,0,0
2820137,ACTIVATE,0,0
2820154,READ,0,0
2820206,PRECHARGE,0,0
2820255,ACTIVATE,0,0
2820272,READ,0,0
2820300,WRITE,0,0
2820309,READ,0,0
2820327,READ,0,0
2820468,READ,0,0
2820485,PRECHARGE,0,0
2820506,ACTIVATE,0,0
2820562,WRITE,0,0
2820598,READ,0,0
2820621,WRITE,0,0
2820647,WRITE,0,0
2820674,READ,0,0
2820704,PRECHARGE,0,0
2820745,ACTIVATE,0,0
2820779,READ,0,0
2820816,WRITE,0,0
2820834,READ,0,0
2820867,READ,0,0
2820885,WRITE,0,0
2820901,READ,0,0
2820928,WRITE,0,0
2820954,READ,0,0
2820999,READ,0,0
2821018,WRITE,0,0
2821034,READ,0,0
2821042,READ,0,0
2821063,PRECHARGE,0,0
2821100,ACTIVATE,0,0
2821124,WRITE,0,0
2821149,READ,0,0
2821164,READ,0,0
2821182,PRECHARGE,0,0
2821300,REFRESH,0,0
2821742,ACTIVATE,0,0
2821759,WRITE,0,0
2821781,READ,0,0
2821805,WRITE,0,0
2821837,PRECHARGE,0,0
2821864,ACTIVATE,0,0
2821898,READ,0,0
2821924,READ,0,0
2821956,PRECHARGE,0,0
2821990,REFRESH,0,0
2822428,REFRESH,0,0
2822868,ACTIVATE,0,0
2822885,WRITE,0,0
2822904,WRITE,0,0
2822916,WRITE,0,0
2822954,READ,0,0
2822975,READ,0,0
2823014,PRECHARGE,0,0
2823048,REFRESH,0,0
2823478,REFRESH,0,0
2823906,REFRESH,0,0
2824373,ACTIVATE,0,0
2824399,READ,0,0
2824416,WRITE,0,0
2824430,WRITE,0,0
2824452,PRECHARGE,0,0
2824471,ACTIVATE,0,0
2824494,WRITE,0,0
2824508,READ,0,0
2824525,READ,0,0
2824551,PRECHARGE,0,0
2824584,ACTIVATE,0,0
2824635,WRITE,0,0
2824671,PRECHARGE,0,0
2824698,ACTIVATE,0,0
2824717,WRITE,0,0
2824741,PRECHARGE,0,0
2824781,REFRESH,0,0
